id,case_id,diagnosis,recovery_score,recommended_action,delay_minutes,expected_recovery_value,reason,created_at
REC-4d69fc96,CASE-2426,TEMPORARY_FAILURE,82,REMIND,30,703.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.356895
REC-5ce8cbdd,CASE-2427,TEMPORARY_FAILURE,73,REMIND,30,1937.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T15:16:04.356895
REC-ad581596,CASE-2428,TEMPORARY_FAILURE,80,REMIND,30,685.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.356895
REC-a8cf98ca,CASE-2429,TEMPORARY_FAILURE,76,REMIND,30,2017.73,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.358910
REC-33ec9e6d,CASE-2430,INSUFFICIENT_FUNDS,58,REMIND,30,1535.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.358910
REC-392810e5,CASE-2431,INSUFFICIENT_FUNDS,60,REMIND,30,509.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.358910
REC-842dfebc,CASE-2432,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.358910
REC-7bec269a,CASE-2433,TEMPORARY_FAILURE,80,REMIND,30,6525.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.358910
REC-a902bae5,CASE-2434,TEMPORARY_FAILURE,87,REMIND,30,2312.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.358910
REC-704a78da,CASE-2435,TEMPORARY_FAILURE,79,REMIND,30,3520.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.360963
REC-bce74232,CASE-2436,INSUFFICIENT_FUNDS,56,REMIND,30,1481.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T04:16:04.360963
REC-c7d1693b,CASE-2437,INSUFFICIENT_FUNDS,59,REMIND,30,4807.52,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.360963
REC-4615a293,CASE-2438,TEMPORARY_FAILURE,84,REMIND,30,721.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T06:16:04.360963
REC-dfd5cbf7,CASE-2439,TEMPORARY_FAILURE,88,REMIND,30,2339.48,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.362479
REC-d47119a4,CASE-2440,TEMPORARY_FAILURE,83,REMIND,30,6771.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.362479
REC-4abca239,CASE-2441,INSUFFICIENT_FUNDS,64,REMIND,30,5216.63,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.362479
REC-af744781,CASE-2442,TEMPORARY_FAILURE,77,REMIND,30,659.32,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.362479
REC-610359f6,CASE-2443,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.364504
REC-1ff8dee3,CASE-2444,INSUFFICIENT_FUNDS,50,REMIND,30,421.12,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.365031
REC-cfb430e4,CASE-2445,INSUFFICIENT_FUNDS,63,REMIND,30,5134.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T06:16:04.365031
REC-5db965fd,CASE-2446,TEMPORARY_FAILURE,77,REMIND,30,2044.55,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T02:16:04.365031
REC-405ae92f,CASE-2447,TEMPORARY_FAILURE,86,REMIND,30,7016.72,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.365031
REC-041d01df,CASE-2448,TEMPORARY_FAILURE,76,REMIND,30,2017.73,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.365031
REC-64034270,CASE-2449,INSUFFICIENT_FUNDS,66,REMIND,30,5380.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.365031
REC-79681cd5,CASE-2450,INSUFFICIENT_FUNDS,57,REMIND,30,1508.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.365031
REC-aa7bc2e7,CASE-2451,INSUFFICIENT_FUNDS,63,REMIND,30,535.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.367812
REC-008cd637,CASE-2452,INSUFFICIENT_FUNDS,60,REMIND,30,509.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.367812
REC-36e55aa6,CASE-2453,TEMPORARY_FAILURE,88,REMIND,30,7180.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.367812
REC-fddd26a9,CASE-2454,TEMPORARY_FAILURE,73,REMIND,30,1937.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.367812
REC-4386bd46,CASE-2455,TEMPORARY_FAILURE,89,REMIND,30,7262.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.367812
REC-8bf5bc4d,CASE-2456,INSUFFICIENT_FUNDS,61,REMIND,30,518.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.369823
REC-a158b7e2,CASE-2457,INSUFFICIENT_FUNDS,62,REMIND,30,2758.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.369823
REC-ed9efc30,CASE-2458,TEMPORARY_FAILURE,73,REMIND,30,624.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T07:16:04.370665
REC-223d8ecd,CASE-2459,TEMPORARY_FAILURE,75,REMIND,30,3341.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.370665
REC-9f9067b0,CASE-2460,TEMPORARY_FAILURE,83,REMIND,30,2205.42,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.370665
REC-915c7d3e,CASE-2461,TEMPORARY_FAILURE,85,REMIND,30,3789.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T19:16:04.370665
REC-b3f74b9f,CASE-2462,TEMPORARY_FAILURE,88,REMIND,30,2339.48,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.370665
REC-3fc250cb,CASE-2463,INSUFFICIENT_FUNDS,66,REMIND,30,562.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T06:16:04.372767
REC-b4b55692,CASE-2464,TEMPORARY_FAILURE,82,REMIND,30,703.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T04:16:04.372767
REC-1da49301,CASE-2465,TEMPORARY_FAILURE,84,REMIND,30,3745.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T08:16:04.372767
REC-d12cbd09,CASE-2466,TEMPORARY_FAILURE,86,REMIND,30,7016.72,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.372767
REC-b2fc8254,CASE-2467,TEMPORARY_FAILURE,87,REMIND,30,7098.54,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.372767
REC-340a8a9e,CASE-2468,TEMPORARY_FAILURE,74,REMIND,30,632.85,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.372767
REC-aa627d11,CASE-2469,TEMPORARY_FAILURE,83,REMIND,30,3700.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.375289
REC-427beefa,CASE-2470,INSUFFICIENT_FUNDS,68,REMIND,30,1803.24,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.375289
REC-4247848c,CASE-2471,INSUFFICIENT_FUNDS,54,REMIND,30,2400.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.375289
REC-b92cc968,CASE-2472,INSUFFICIENT_FUNDS,63,REMIND,30,2803.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.375289
REC-80fd2421,CASE-2473,TEMPORARY_FAILURE,81,REMIND,30,2151.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.375289
REC-5f006026,CASE-2474,INSUFFICIENT_FUNDS,63,REMIND,30,2803.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.375289
REC-cbb65636,CASE-2475,INSUFFICIENT_FUNDS,59,REMIND,30,2624.52,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T17:16:04.375289
REC-3932ef0b,CASE-2476,TEMPORARY_FAILURE,89,REMIND,30,7262.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.377854
REC-dfec65b3,CASE-2477,TEMPORARY_FAILURE,81,REMIND,30,3610.61,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.377854
REC-6e298092,CASE-2478,TEMPORARY_FAILURE,75,REMIND,30,3341.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.377854
REC-d022d439,CASE-2479,TEMPORARY_FAILURE,80,REMIND,30,6525.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T14:16:04.377854
REC-487e21a0,CASE-2480,INSUFFICIENT_FUNDS,61,REMIND,30,4971.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.377854
REC-45522b4f,CASE-2481,INSUFFICIENT_FUNDS,70,REMIND,30,5707.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T23:16:04.377854
REC-aa51ed9d,CASE-2482,TEMPORARY_FAILURE,87,REMIND,30,7098.54,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.377854
REC-2165e285,CASE-2483,INSUFFICIENT_FUNDS,61,REMIND,30,2714.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T19:16:04.380370
REC-60d2b4a1,CASE-2484,TEMPORARY_FAILURE,89,REMIND,30,7262.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.380370
REC-c50ce345,CASE-2485,INSUFFICIENT_FUNDS,63,REMIND,30,5134.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.380370
REC-1942df56,CASE-2486,TEMPORARY_FAILURE,78,REMIND,30,3476.14,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T17:16:04.380370
REC-8b9c0ea1,CASE-2487,INSUFFICIENT_FUNDS,56,REMIND,30,1481.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T09:16:04.380370
REC-81b4be8f,CASE-2488,INSUFFICIENT_FUNDS,62,REMIND,30,5052.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.382388
REC-52e2fba5,CASE-2489,TEMPORARY_FAILURE,76,REMIND,30,2017.73,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.382388
REC-92132a77,CASE-2490,TEMPORARY_FAILURE,81,REMIND,30,3610.61,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.382388
REC-e470f2ab,CASE-2491,TEMPORARY_FAILURE,75,REMIND,30,641.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T23:16:04.382388
REC-27a7cb6a,CASE-2492,TEMPORARY_FAILURE,80,REMIND,30,3565.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T15:16:04.382388
REC-ef6e10dd,CASE-2493,TEMPORARY_FAILURE,73,REMIND,30,3252.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.382388
REC-45d49e39,CASE-2494,INSUFFICIENT_FUNDS,57,REMIND,30,4643.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.382388
REC-01d71550,CASE-2495,INSUFFICIENT_FUNDS,68,REMIND,30,1803.24,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T04:16:04.382388
REC-b45c8729,CASE-2496,TEMPORARY_FAILURE,78,REMIND,30,6362.14,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T18:16:04.382388
REC-77769959,CASE-2497,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T15:16:04.382388
REC-563f813c,CASE-2498,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T07:16:04.382388
REC-a89fc4a3,CASE-2499,TEMPORARY_FAILURE,71,REMIND,30,1883.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.385065
REC-dfa403c0,CASE-2500,INSUFFICIENT_FUNDS,67,REMIND,30,2983.09,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.385065
REC-eaa5f457,CASE-2501,TEMPORARY_FAILURE,76,REMIND,30,6198.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.385065
REC-d8c17eee,CASE-2502,INSUFFICIENT_FUNDS,66,REMIND,30,1749.61,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.385065
REC-7b92ccdf,CASE-2503,INSUFFICIENT_FUNDS,56,REMIND,30,474.05,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T09:16:04.385065
REC-6c235f8b,CASE-2504,TEMPORARY_FAILURE,75,REMIND,30,641.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.386638
REC-ff0f8911,CASE-2505,INSUFFICIENT_FUNDS,55,REMIND,30,1454.68,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.386638
REC-900af03d,CASE-2506,TEMPORARY_FAILURE,78,REMIND,30,3476.14,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.387293
REC-cf8b642c,CASE-2507,INSUFFICIENT_FUNDS,52,REMIND,30,438.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.387293
REC-bb16be62,CASE-2508,TEMPORARY_FAILURE,85,REMIND,30,3789.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T02:16:04.387293
REC-9859973d,CASE-2509,TEMPORARY_FAILURE,87,REMIND,30,2312.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T20:16:04.387293
REC-26bf6a29,CASE-2510,TEMPORARY_FAILURE,72,REMIND,30,3207.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T08:16:04.387293
REC-e810a4d9,CASE-2511,TEMPORARY_FAILURE,73,REMIND,30,3252.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T17:16:04.387293
REC-250bfeb3,CASE-2512,INSUFFICIENT_FUNDS,50,REMIND,30,421.12,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T18:16:04.387293
REC-3b19eeb6,CASE-2513,TEMPORARY_FAILURE,84,REMIND,30,6853.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T17:16:04.389417
REC-ddc3a189,CASE-2514,TEMPORARY_FAILURE,77,REMIND,30,659.32,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.389953
REC-8ba8fba9,CASE-2515,INSUFFICIENT_FUNDS,62,REMIND,30,2758.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.389953
REC-684afd48,CASE-2516,TEMPORARY_FAILURE,74,REMIND,30,1964.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T07:16:04.389953
REC-d96bc600,CASE-2517,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.389953
REC-1a8f94e1,CASE-2518,TEMPORARY_FAILURE,76,REMIND,30,3386.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.389953
REC-16ce6c8c,CASE-2519,INSUFFICIENT_FUNDS,57,REMIND,30,2534.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.389953
REC-97de9f8c,CASE-2520,INSUFFICIENT_FUNDS,62,REMIND,30,5052.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T09:16:04.391967
REC-e9b33d26,CASE-2521,INSUFFICIENT_FUNDS,61,REMIND,30,518.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.391967
REC-6469ce35,CASE-2522,INSUFFICIENT_FUNDS,50,REMIND,30,4071.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.391967
REC-65f811ca,CASE-2523,INSUFFICIENT_FUNDS,63,REMIND,30,5134.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.391967
REC-4a2c1197,CASE-2524,TEMPORARY_FAILURE,79,REMIND,30,3520.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.391967
REC-a9ed8bd3,CASE-2525,INSUFFICIENT_FUNDS,67,REMIND,30,571.09,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T06:16:04.391967
REC-87ffdffa,CASE-2526,INSUFFICIENT_FUNDS,62,REMIND,30,1642.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T05:16:04.391967
REC-7a7d3691,CASE-2527,TEMPORARY_FAILURE,74,REMIND,30,1964.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.391967
REC-5bffdc9f,CASE-2528,TEMPORARY_FAILURE,79,REMIND,30,2098.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.394979
REC-a0a55869,CASE-2529,INSUFFICIENT_FUNDS,70,REMIND,30,3117.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.394979
REC-e5121222,CASE-2530,INSUFFICIENT_FUNDS,66,REMIND,30,562.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.394979
REC-25b57d9a,CASE-2531,INSUFFICIENT_FUNDS,63,REMIND,30,535.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T09:16:04.394979
REC-bc87fb5f,CASE-2532,INSUFFICIENT_FUNDS,50,REMIND,30,2221.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T05:16:04.394979
REC-4598f842,CASE-2533,INSUFFICIENT_FUNDS,65,REMIND,30,5298.45,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.394979
REC-e8278fb8,CASE-2534,TEMPORARY_FAILURE,88,REMIND,30,7180.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.394979
REC-121f1c81,CASE-2535,TEMPORARY_FAILURE,81,REMIND,30,2151.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T09:16:04.397053
REC-372df6dc,CASE-2536,TEMPORARY_FAILURE,72,REMIND,30,615.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.397053
REC-45c9917e,CASE-2537,INSUFFICIENT_FUNDS,70,REMIND,30,1856.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.397053
REC-d1eb9458,CASE-2538,INSUFFICIENT_FUNDS,51,REMIND,30,1347.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.397053
REC-f91f03d7,CASE-2539,INSUFFICIENT_FUNDS,52,REMIND,30,2310.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T18:16:04.397053
REC-1f3cd7f7,CASE-2540,INSUFFICIENT_FUNDS,62,REMIND,30,5052.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T14:16:04.397053
REC-bb4672d4,CASE-2541,TEMPORARY_FAILURE,79,REMIND,30,3520.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.397053
REC-ce3be901,CASE-2542,TEMPORARY_FAILURE,78,REMIND,30,2071.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.397053
REC-15d616d6,CASE-2543,INSUFFICIENT_FUNDS,50,REMIND,30,4071.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.397053
REC-e8d06a44,CASE-2544,TEMPORARY_FAILURE,89,REMIND,30,765.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.397053
REC-3af65d3c,CASE-2545,TEMPORARY_FAILURE,84,REMIND,30,721.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T17:16:04.397053
REC-8b1a3b0b,CASE-2546,TEMPORARY_FAILURE,85,REMIND,30,6934.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.397053
REC-7a6e90c6,CASE-2547,INSUFFICIENT_FUNDS,57,REMIND,30,2534.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.397053
REC-be2cbaa3,CASE-2548,INSUFFICIENT_FUNDS,52,REMIND,30,1374.24,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.397053
REC-eb4a5be5,CASE-2549,INSUFFICIENT_FUNDS,52,REMIND,30,438.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.397053
REC-2f7bb4e9,CASE-2550,INSUFFICIENT_FUNDS,53,REMIND,30,2355.58,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.397053
REC-0e88cc8a,CASE-2551,INSUFFICIENT_FUNDS,50,REMIND,30,421.12,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.397053
REC-1a5b8c6e,CASE-2552,TEMPORARY_FAILURE,73,REMIND,30,624.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.397053
REC-95a63038,CASE-2553,TEMPORARY_FAILURE,89,REMIND,30,765.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T08:16:04.402884
REC-64e8c66f,CASE-2554,INSUFFICIENT_FUNDS,54,REMIND,30,2400.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.403378
REC-3ba443ca,CASE-2555,TEMPORARY_FAILURE,84,REMIND,30,2232.23,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.403378
REC-b5bcb723,CASE-2556,TEMPORARY_FAILURE,86,REMIND,30,2285.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T06:16:04.403378
REC-d7f52336,CASE-2557,TEMPORARY_FAILURE,79,REMIND,30,3520.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.403378
REC-26fbc9c2,CASE-2558,TEMPORARY_FAILURE,82,REMIND,30,6689.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.404775
REC-beb3fbb4,CASE-2559,TEMPORARY_FAILURE,72,REMIND,30,5871.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.404775
REC-8637760a,CASE-2560,INSUFFICIENT_FUNDS,70,REMIND,30,5707.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.405283
REC-0d25d64c,CASE-2561,TEMPORARY_FAILURE,73,REMIND,30,3252.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.405283
REC-88fc18ee,CASE-2562,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.405901
REC-8fbd05b2,CASE-2563,INSUFFICIENT_FUNDS,64,REMIND,30,2848.63,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.405901
REC-232adcc0,CASE-2564,TEMPORARY_FAILURE,85,REMIND,30,3789.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.405901
REC-a4240e98,CASE-2565,TEMPORARY_FAILURE,72,REMIND,30,5871.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.406499
