id,source_type,source_id,customer_id,amount_at_risk,problem_type,recovery_score,risk_level,recommended_action,policy_decision,status,retry_count,max_retries,created_at
CASE-2418,TRANSACTION,TX-90E0A552,CUST-1021,8182.23,CHECKOUT_ABANDONMENT,72,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T22:16:04.353050
CASE-2419,TRANSACTION,TX-5DA70E3E,CUST-1190,882.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T18:16:04.353050
CASE-2420,TRANSACTION,TX-25EBA2F1,CUST-1185,2681.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.355065
CASE-2421,TRANSACTION,TX-94F63C9D,CUST-1166,882.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.355065
CASE-2422,TRANSACTION,TX-42C7211F,CUST-1297,4482.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.355065
CASE-2423,TRANSACTION,TX-F58D5366,CUST-1040,8182.23,CHECKOUT_ABANDONMENT,73,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T22:16:04.356120
CASE-2424,TRANSACTION,TX-36A18613,CUST-1177,8182.23,CHECKOUT_ABANDONMENT,72,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.356895
CASE-2425,TRANSACTION,TX-FA9909BD,CUST-1072,882.23,CHECKOUT_ABANDONMENT,82,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.356895
CASE-2426,TRANSACTION,TX-63992E4E,CUST-1144,882.23,CHECKOUT_ABANDONMENT,82,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T01:16:04.356895
CASE-2427,TRANSACTION,TX-6BCD9A21,CUST-1061,2681.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T15:16:04.356895
CASE-2428,TRANSACTION,TX-DD86C386,CUST-1246,882.23,CHECKOUT_ABANDONMENT,80,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T23:16:04.356895
CASE-2429,TRANSACTION,TX-3573BD84,CUST-1012,2681.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.358910
CASE-2430,TRANSACTION,TX-19A46ED5,CUST-1263,2681.23,CHECKOUT_ABANDONMENT,58,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.358910
CASE-2431,TRANSACTION,TX-B152EAF1,CUST-1133,882.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T11:16:04.358910
CASE-2432,TRANSACTION,TX-4E14DCA0,CUST-1044,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T22:16:04.358910
CASE-2433,TRANSACTION,TX-C2806B88,CUST-1088,8182.23,CHECKOUT_ABANDONMENT,80,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.358910
CASE-2434,TRANSACTION,TX-43460A80,CUST-1094,2681.23,CHECKOUT_ABANDONMENT,87,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.358910
CASE-2435,TRANSACTION,TX-691FE954,CUST-1036,4482.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.360963
CASE-2436,TRANSACTION,TX-3E394F14,CUST-1009,2681.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T04:16:04.360963
CASE-2437,TRANSACTION,TX-2FCB0638,CUST-1050,8182.23,CHECKOUT_ABANDONMENT,59,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T21:16:04.360963
CASE-2438,TRANSACTION,TX-F11D4169,CUST-1258,882.23,CHECKOUT_ABANDONMENT,84,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T06:16:04.360963
CASE-2439,TRANSACTION,TX-2D3D3E5B,CUST-1277,2681.23,CHECKOUT_ABANDONMENT,88,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.362479
CASE-2440,TRANSACTION,TX-86CEA845,CUST-1216,8182.23,CHECKOUT_ABANDONMENT,83,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T16:16:04.362479
CASE-2441,TRANSACTION,TX-93E75049,CUST-1247,8182.23,CHECKOUT_ABANDONMENT,64,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T23:16:04.362479
CASE-2442,TRANSACTION,TX-F2CB46F5,CUST-1069,882.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.362479
CASE-2443,TRANSACTION,TX-544659D5,CUST-1279,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.364504
CASE-2444,TRANSACTION,TX-BA6133EE,CUST-1296,882.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T12:16:04.365031
CASE-2445,TRANSACTION,TX-35737E2E,CUST-1162,8182.23,CHECKOUT_ABANDONMENT,63,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T06:16:04.365031
CASE-2446,TRANSACTION,TX-E950C607,CUST-1300,2681.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T02:16:04.365031
CASE-2447,TRANSACTION,TX-951488C9,CUST-1188,8182.23,CHECKOUT_ABANDONMENT,86,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T11:16:04.365031
CASE-2448,TRANSACTION,TX-8AF621A3,CUST-1283,2681.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.365031
CASE-2449,TRANSACTION,TX-5C73BBFF,CUST-1158,8182.23,CHECKOUT_ABANDONMENT,66,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T11:16:04.365031
CASE-2450,TRANSACTION,TX-17EC1550,CUST-1118,2681.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.365031
CASE-2451,TRANSACTION,TX-5F64D295,CUST-1261,882.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.367812
CASE-2452,TRANSACTION,TX-668B96EF,CUST-1200,882.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.367812
CASE-2453,TRANSACTION,TX-D84DE3B0,CUST-1223,8182.23,CHECKOUT_ABANDONMENT,88,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T20:16:04.367812
CASE-2454,TRANSACTION,TX-F5C26C22,CUST-1041,2681.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.367812
CASE-2455,TRANSACTION,TX-64712A3F,CUST-1267,8182.23,CHECKOUT_ABANDONMENT,89,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.367812
CASE-2456,TRANSACTION,TX-DBC52FA0,CUST-1254,882.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.369823
CASE-2457,TRANSACTION,TX-1DB20F1F,CUST-1018,4482.23,CHECKOUT_ABANDONMENT,62,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.369823
CASE-2458,TRANSACTION,TX-F1598C9B,CUST-1123,882.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T07:16:04.370665
CASE-2459,TRANSACTION,TX-3581F625,CUST-1181,4482.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T23:16:04.370665
CASE-2460,TRANSACTION,TX-1882239C,CUST-1008,2681.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.370665
CASE-2461,TRANSACTION,TX-31D53DF3,CUST-1299,4482.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T19:16:04.370665
CASE-2462,TRANSACTION,TX-C0FD3497,CUST-1100,2681.23,CHECKOUT_ABANDONMENT,88,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T00:16:04.370665
CASE-2463,TRANSACTION,TX-D21EC478,CUST-1090,882.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T06:16:04.372767
CASE-2464,TRANSACTION,TX-C21CB605,CUST-1151,882.23,CHECKOUT_ABANDONMENT,82,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T04:16:04.372767
CASE-2465,TRANSACTION,TX-3F302B5D,CUST-1295,4482.23,CHECKOUT_ABANDONMENT,84,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T08:16:04.372767
CASE-2466,TRANSACTION,TX-B9EEE7C7,CUST-1248,8182.23,CHECKOUT_ABANDONMENT,86,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T07:16:04.372767
CASE-2467,TRANSACTION,TX-D6A59EE2,CUST-1015,8182.23,CHECKOUT_ABANDONMENT,87,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T20:16:04.372767
CASE-2468,TRANSACTION,TX-9205E0E6,CUST-1113,882.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T10:16:04.372767
CASE-2469,TRANSACTION,TX-5821E8E9,CUST-1275,4482.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T20:16:04.375289
CASE-2470,TRANSACTION,TX-D8D1C9D4,CUST-1048,2681.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.375289
CASE-2471,TRANSACTION,TX-6718A98E,CUST-1284,4482.23,CHECKOUT_ABANDONMENT,54,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T16:16:04.375289
CASE-2472,TRANSACTION,TX-621A3511,CUST-1294,4482.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.375289
CASE-2473,TRANSACTION,TX-88C62D8B,CUST-1103,2681.23,CHECKOUT_ABANDONMENT,81,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T21:16:04.375289
CASE-2474,TRANSACTION,TX-DC7AEF75,CUST-1118,4482.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T21:16:04.375289
CASE-2475,TRANSACTION,TX-595A9DAD,CUST-1055,4482.23,CHECKOUT_ABANDONMENT,59,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T17:16:04.375289
CASE-2476,TRANSACTION,TX-E6B80FD0,CUST-1004,8182.23,CHECKOUT_ABANDONMENT,89,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T13:16:04.377854
CASE-2477,TRANSACTION,TX-FC292022,CUST-1295,4482.23,CHECKOUT_ABANDONMENT,81,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T01:16:04.377854
CASE-2478,TRANSACTION,TX-9E01408E,CUST-1114,4482.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.377854
CASE-2479,TRANSACTION,TX-A388F517,CUST-1277,8182.23,CHECKOUT_ABANDONMENT,80,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T14:16:04.377854
CASE-2480,TRANSACTION,TX-746CA1E5,CUST-1235,8182.23,CHECKOUT_ABANDONMENT,61,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T03:16:04.377854
CASE-2481,TRANSACTION,TX-E0D5E1BF,CUST-1005,8182.23,CHECKOUT_ABANDONMENT,70,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T23:16:04.377854
CASE-2482,TRANSACTION,TX-AE89289A,CUST-1052,8182.23,CHECKOUT_ABANDONMENT,87,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T21:16:04.377854
CASE-2483,TRANSACTION,TX-268E3CCD,CUST-1281,4482.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T19:16:04.380370
CASE-2484,TRANSACTION,TX-1AC0723C,CUST-1176,8182.23,CHECKOUT_ABANDONMENT,89,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T05:16:04.380370
CASE-2485,TRANSACTION,TX-45FA37B2,CUST-1215,8182.23,CHECKOUT_ABANDONMENT,63,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T11:16:04.380370
CASE-2486,TRANSACTION,TX-1AD386BA,CUST-1093,4482.23,CHECKOUT_ABANDONMENT,78,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T17:16:04.380370
CASE-2487,TRANSACTION,TX-E5FB3BE8,CUST-1139,2681.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T09:16:04.380370
CASE-2488,TRANSACTION,TX-9AE65FE5,CUST-1075,8182.23,CHECKOUT_ABANDONMENT,62,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T12:16:04.382388
CASE-2489,TRANSACTION,TX-D27128BD,CUST-1256,2681.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.382388
CASE-2490,TRANSACTION,TX-B7ABACFA,CUST-1154,4482.23,CHECKOUT_ABANDONMENT,81,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T00:16:04.382388
CASE-2491,TRANSACTION,TX-5CA3EBC6,CUST-1051,882.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T23:16:04.382388
CASE-2492,TRANSACTION,TX-D39AC542,CUST-1050,4482.23,CHECKOUT_ABANDONMENT,80,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T15:16:04.382388
CASE-2493,TRANSACTION,TX-B2D15083,CUST-1185,4482.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.382388
CASE-2494,TRANSACTION,TX-AD5E008B,CUST-1180,8182.23,CHECKOUT_ABANDONMENT,57,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T00:16:04.382388
CASE-2495,TRANSACTION,TX-14C2E18E,CUST-1182,2681.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T04:16:04.382388
CASE-2496,TRANSACTION,TX-BC456673,CUST-1041,8182.23,CHECKOUT_ABANDONMENT,78,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T18:16:04.382388
CASE-2497,TRANSACTION,TX-985AF8C9,CUST-1075,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T15:16:04.382388
CASE-2498,TRANSACTION,TX-EA9B1292,CUST-1293,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T07:16:04.382388
CASE-2499,TRANSACTION,TX-17F7010A,CUST-1117,2681.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.385065
CASE-2500,TRANSACTION,TX-10E36A6A,CUST-1203,4482.23,CHECKOUT_ABANDONMENT,67,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.385065
CASE-2501,TRANSACTION,TX-504B3DB1,CUST-1086,8182.23,CHECKOUT_ABANDONMENT,76,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T04:16:04.385065
CASE-2502,TRANSACTION,TX-F1858665,CUST-1041,2681.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T11:16:04.385065
CASE-2503,TRANSACTION,TX-8A59D03F,CUST-1033,882.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T09:16:04.385065
CASE-2504,TRANSACTION,TX-C76E30FD,CUST-1269,882.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T20:16:04.386638
CASE-2505,TRANSACTION,TX-64066ADB,CUST-1200,2681.23,CHECKOUT_ABANDONMENT,55,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T21:16:04.386638
CASE-2506,TRANSACTION,TX-08F8B14A,CUST-1065,4482.23,CHECKOUT_ABANDONMENT,78,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.387293
CASE-2507,TRANSACTION,TX-C5F96749,CUST-1183,882.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.387293
CASE-2508,TRANSACTION,TX-C723C315,CUST-1228,4482.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T02:16:04.387293
CASE-2509,TRANSACTION,TX-A217CB4C,CUST-1234,2681.23,CHECKOUT_ABANDONMENT,87,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T20:16:04.387293
CASE-2510,TRANSACTION,TX-1E3EE3EA,CUST-1247,4482.23,CHECKOUT_ABANDONMENT,72,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T08:16:04.387293
CASE-2511,TRANSACTION,TX-1253D1FF,CUST-1212,4482.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T17:16:04.387293
CASE-2512,TRANSACTION,TX-73D73735,CUST-1268,882.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T18:16:04.387293
CASE-2513,TRANSACTION,TX-BD43CFEC,CUST-1005,8182.23,CHECKOUT_ABANDONMENT,84,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T17:16:04.389417
CASE-2514,TRANSACTION,TX-028DE2ED,CUST-1150,882.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.389953
CASE-2515,TRANSACTION,TX-102029E5,CUST-1211,4482.23,CHECKOUT_ABANDONMENT,62,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T21:16:04.389953
CASE-2516,TRANSACTION,TX-F6F3BBE6,CUST-1194,2681.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T07:16:04.389953
CASE-2517,TRANSACTION,TX-034AFD6A,CUST-1123,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T19:16:04.389953
CASE-2518,TRANSACTION,TX-86DF5930,CUST-1097,4482.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.389953
CASE-2519,TRANSACTION,TX-509AC777,CUST-1234,4482.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T16:16:04.389953
CASE-2520,TRANSACTION,TX-4C6A6416,CUST-1165,8182.23,CHECKOUT_ABANDONMENT,62,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T09:16:04.391967
CASE-2521,TRANSACTION,TX-337A0684,CUST-1053,882.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.391967
CASE-2522,TRANSACTION,TX-A5148202,CUST-1120,8182.23,CHECKOUT_ABANDONMENT,50,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T12:16:04.391967
CASE-2523,TRANSACTION,TX-FF2D21B1,CUST-1176,8182.23,CHECKOUT_ABANDONMENT,63,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T05:16:04.391967
CASE-2524,TRANSACTION,TX-4514B3F8,CUST-1017,4482.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.391967
CASE-2525,TRANSACTION,TX-23DA98B8,CUST-1201,882.23,CHECKOUT_ABANDONMENT,67,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T06:16:04.391967
CASE-2526,TRANSACTION,TX-0BFB70EB,CUST-1129,2681.23,CHECKOUT_ABANDONMENT,62,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T05:16:04.391967
CASE-2527,TRANSACTION,TX-883CE2F7,CUST-1227,2681.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.391967
CASE-2528,TRANSACTION,TX-2EAF8655,CUST-1049,2681.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.394979
CASE-2529,TRANSACTION,TX-72B6B8FD,CUST-1082,4482.23,CHECKOUT_ABANDONMENT,70,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.394979
CASE-2530,TRANSACTION,TX-288178A4,CUST-1247,882.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.394979
CASE-2531,TRANSACTION,TX-275556D3,CUST-1058,882.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T09:16:04.394979
CASE-2532,TRANSACTION,TX-597F6C67,CUST-1086,4482.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T05:16:04.394979
CASE-2533,TRANSACTION,TX-F9F6B3B2,CUST-1005,8182.23,CHECKOUT_ABANDONMENT,65,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T16:16:04.394979
CASE-2534,TRANSACTION,TX-98D24683,CUST-1080,8182.23,CHECKOUT_ABANDONMENT,88,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T21:16:04.394979
CASE-2535,TRANSACTION,TX-607D69B5,CUST-1047,2681.23,CHECKOUT_ABANDONMENT,81,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T09:16:04.397053
CASE-2536,TRANSACTION,TX-B57E70BD,CUST-1079,882.23,CHECKOUT_ABANDONMENT,72,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.397053
CASE-2537,TRANSACTION,TX-01E2AA90,CUST-1286,2681.23,CHECKOUT_ABANDONMENT,70,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.397053
CASE-2538,TRANSACTION,TX-55BC2D71,CUST-1194,2681.23,CHECKOUT_ABANDONMENT,51,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.397053
CASE-2539,TRANSACTION,TX-AAA329C4,CUST-1249,4482.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T18:16:04.397053
CASE-2540,TRANSACTION,TX-C5D4D158,CUST-1291,8182.23,CHECKOUT_ABANDONMENT,62,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T14:16:04.397053
CASE-2541,TRANSACTION,TX-C7DC84C6,CUST-1141,4482.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.397053
CASE-2542,TRANSACTION,TX-04651E45,CUST-1152,2681.23,CHECKOUT_ABANDONMENT,78,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.397053
CASE-2543,TRANSACTION,TX-A25A3F44,CUST-1260,8182.23,CHECKOUT_ABANDONMENT,50,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T01:16:04.397053
CASE-2544,TRANSACTION,TX-2DB893FA,CUST-1187,882.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.397053
CASE-2545,TRANSACTION,TX-EC016F70,CUST-1199,882.23,CHECKOUT_ABANDONMENT,84,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T17:16:04.397053
CASE-2546,TRANSACTION,TX-9542ECEE,CUST-1079,8182.23,CHECKOUT_ABANDONMENT,85,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T10:16:04.397053
CASE-2547,TRANSACTION,TX-DF0A3CAF,CUST-1050,4482.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.397053
CASE-2548,TRANSACTION,TX-4E9DADB7,CUST-1104,2681.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.397053
CASE-2549,TRANSACTION,TX-24031ED0,CUST-1293,882.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.397053
CASE-2550,TRANSACTION,TX-73853049,CUST-1188,4482.23,CHECKOUT_ABANDONMENT,53,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.397053
CASE-2551,TRANSACTION,TX-8AE2ECB4,CUST-1107,882.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.397053
CASE-2552,TRANSACTION,TX-728170C2,CUST-1286,882.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.397053
CASE-2553,TRANSACTION,TX-47CE5D13,CUST-1137,882.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T08:16:04.402884
CASE-2554,TRANSACTION,TX-35DCAF49,CUST-1111,4482.23,CHECKOUT_ABANDONMENT,54,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.403378
CASE-2555,TRANSACTION,TX-DCB34529,CUST-1198,2681.23,CHECKOUT_ABANDONMENT,84,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.403378
CASE-2556,TRANSACTION,TX-ADB9209D,CUST-1092,2681.23,CHECKOUT_ABANDONMENT,86,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T06:16:04.403378
CASE-2557,TRANSACTION,TX-D4E08D42,CUST-1219,4482.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T01:16:04.403378
CASE-2558,TRANSACTION,TX-9EF0D05B,CUST-1173,8182.23,CHECKOUT_ABANDONMENT,82,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.404775
CASE-2559,TRANSACTION,TX-EDA3568E,CUST-1162,8182.23,CHECKOUT_ABANDONMENT,72,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T10:16:04.404775
CASE-2560,TRANSACTION,TX-4486BFC2,CUST-1124,8182.23,CHECKOUT_ABANDONMENT,70,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T01:16:04.405283
CASE-2561,TRANSACTION,TX-AFF910CF,CUST-1232,4482.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T12:16:04.405283
CASE-2562,TRANSACTION,TX-69FB368D,CUST-1009,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T12:16:04.405901
