id,case_id,event_type,actor_type,actor_id,reason,metadata_json,timestamp
AUD-8ee2b615,CASE-2754,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-28T08:16:04.450075
AUD-8f0500e4,CASE-2755,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-28T10:16:04.450075
AUD-d54402dd,CASE-2756,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 43, ""policy"": ""HUMAN""}",2026-08-28T05:16:04.450075
AUD-80de662b,CASE-2757,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 81, ""policy"": ""AUTO""}",2026-08-27T02:16:04.450075
AUD-479f1b71,CASE-2758,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 87, ""policy"": ""AUTO""}",2026-08-28T10:16:04.450075
AUD-32c49c88,CASE-2759,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-28T10:16:04.451717
AUD-e72d79f4,CASE-2760,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 84, ""policy"": ""AUTO""}",2026-08-26T20:16:04.451717
AUD-ad3fae29,CASE-2761,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-28T02:16:04.452231
AUD-b1918709,CASE-2762,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 46, ""policy"": ""HUMAN""}",2026-08-26T21:16:04.452231
AUD-ab9a7e87,CASE-2763,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 44, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.452773
AUD-7cc50bdf,CASE-2764,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 60, ""policy"": ""HUMAN""}",2026-08-27T23:16:04.452773
AUD-f6eb0bae,CASE-2765,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 77, ""policy"": ""HUMAN""}",2026-08-28T05:16:04.452773
AUD-76274494,CASE-2766,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 49, ""policy"": ""HUMAN""}",2026-08-27T13:16:04.452773
AUD-b0adebd1,CASE-2767,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 68, ""policy"": ""HUMAN""}",2026-08-28T06:16:04.452773
AUD-bd93ae9e,CASE-2768,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-28T12:16:04.452773
AUD-a48b7626,CASE-2769,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 51, ""policy"": ""HUMAN""}",2026-08-26T16:16:04.452773
AUD-ed156d2f,CASE-2770,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 84, ""policy"": ""HUMAN""}",2026-08-26T20:16:04.452773
AUD-3ca96475,CASE-2771,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-28T01:16:04.452773
AUD-b9d2a21a,CASE-2772,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 78, ""policy"": ""HUMAN""}",2026-08-28T07:16:04.452773
AUD-c002dfbb,CASE-2773,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-27T21:16:04.452773
AUD-fe1ddfda,CASE-2774,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 47, ""policy"": ""HUMAN""}",2026-08-27T13:16:04.452773
AUD-12a04d10,CASE-2775,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-28T00:16:04.455294
AUD-7db674a3,CASE-2776,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 49, ""policy"": ""HUMAN""}",2026-08-28T02:16:04.455294
AUD-d8fc30c8,CASE-2777,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 43, ""policy"": ""HUMAN""}",2026-08-27T09:16:04.455294
AUD-fdd6072b,CASE-2778,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 61, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.455294
AUD-08c2bd12,CASE-2779,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-27T05:16:04.455294
AUD-967e5e04,CASE-2780,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 44, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.455294
AUD-88bf6e7c,CASE-2781,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 66, ""policy"": ""HUMAN""}",2026-08-28T05:16:04.455294
AUD-a39d5148,CASE-2782,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 54, ""policy"": ""HUMAN""}",2026-08-27T10:16:04.455294
AUD-450d524b,CASE-2783,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 64, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.455294
AUD-16bd471a,CASE-2784,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 43, ""policy"": ""HUMAN""}",2026-08-26T21:16:04.455294
AUD-c4042d09,CASE-2785,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 51, ""policy"": ""HUMAN""}",2026-08-27T07:16:04.455294
AUD-801a6e30,CASE-2786,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 80, ""policy"": ""AUTO""}",2026-08-27T15:16:04.455294
AUD-ab771a49,CASE-2787,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 42, ""policy"": ""HUMAN""}",2026-08-28T04:16:04.455294
AUD-a7844337,CASE-2788,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-27T15:16:04.455294
AUD-39ebec70,CASE-2789,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 58, ""policy"": ""HUMAN""}",2026-08-27T01:16:04.455294
AUD-8890a201,CASE-2790,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.455294
AUD-47547f00,CASE-2791,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 69, ""policy"": ""HUMAN""}",2026-08-27T09:16:04.455294
AUD-d26a697f,CASE-2792,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 55, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.455294
AUD-4778406b,CASE-2793,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 76, ""policy"": ""HUMAN""}",2026-08-28T10:16:04.455294
AUD-9b7f519e,CASE-2794,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 86, ""policy"": ""HUMAN""}",2026-08-27T03:16:04.455294
AUD-731f2436,CASE-2795,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-27T21:16:04.455294
AUD-bb84b319,CASE-2796,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 75, ""policy"": ""HUMAN""}",2026-08-28T04:16:04.455294
AUD-479412f5,CASE-2797,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 58, ""policy"": ""HUMAN""}",2026-08-27T06:16:04.455294
AUD-d6020105,CASE-2798,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-27T07:16:04.455294
AUD-ec1aed11,CASE-2799,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 85, ""policy"": ""AUTO""}",2026-08-26T20:16:04.455294
AUD-9a697be4,CASE-2800,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 85, ""policy"": ""HUMAN""}",2026-08-26T16:16:04.455294
AUD-074f3b11,CASE-2801,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-27T19:16:04.455294
AUD-e4f23874,CASE-2802,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 83, ""policy"": ""AUTO""}",2026-08-28T09:16:04.455294
AUD-4c8b6642,CASE-2803,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 43, ""policy"": ""HUMAN""}",2026-08-27T07:16:04.455294
AUD-6b2c67d6,CASE-2804,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-27T01:16:04.455294
AUD-ad18a968,CASE-2805,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 75, ""policy"": ""HUMAN""}",2026-08-27T21:16:04.455294
AUD-53dd2b04,CASE-2806,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 81, ""policy"": ""AUTO""}",2026-08-27T22:16:04.455294
AUD-8cccd067,CASE-2807,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-28T09:16:04.455294
AUD-8e5c1d92,CASE-2808,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-27T04:16:04.455294
AUD-ca9240c3,CASE-2809,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-26T21:16:04.455294
AUD-613f32ff,CASE-2810,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 83, ""policy"": ""AUTO""}",2026-08-28T07:16:04.455294
AUD-cbf89acb,CASE-2811,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 65, ""policy"": ""HUMAN""}",2026-08-28T06:16:04.455294
AUD-b6194759,CASE-2812,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 57, ""policy"": ""HUMAN""}",2026-08-28T03:16:04.455294
AUD-196aac17,CASE-2813,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 73, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.455294
AUD-b154cc83,CASE-2814,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-26T13:16:04.455294
AUD-7246cb24,CASE-2815,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 58, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.455294
AUD-084a43f5,CASE-2816,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 66, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.455294
AUD-1893e515,CASE-2817,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-27T17:16:04.455294
AUD-a253e4eb,CASE-2818,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-27T06:16:04.455294
AUD-5e99da6f,CASE-2819,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 58, ""policy"": ""HUMAN""}",2026-08-27T18:16:04.455294
AUD-4bf3b756,CASE-2820,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-28T01:16:04.455294
AUD-4567aed3,CASE-2821,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.455294
AUD-00e07c0b,CASE-2822,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 68, ""policy"": ""HUMAN""}",2026-08-27T23:16:04.455294
AUD-c2da252b,CASE-2823,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 82, ""policy"": ""AUTO""}",2026-08-27T13:16:04.455294
AUD-451fe3b7,CASE-2824,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-28T11:16:04.455294
AUD-0991a8c1,CASE-2825,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 71, ""policy"": ""HUMAN""}",2026-08-28T03:16:04.455294
AUD-94c22c8d,CASE-2826,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 87, ""policy"": ""AUTO""}",2026-08-26T15:16:04.455294
AUD-e1c5a7b7,CASE-2827,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-26T14:16:04.455294
AUD-e55f4351,CASE-2828,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 61, ""policy"": ""HUMAN""}",2026-08-28T04:16:04.455294
AUD-c2ff0566,CASE-2829,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 59, ""policy"": ""HUMAN""}",2026-08-27T22:16:04.455294
AUD-76e7e52c,CASE-2830,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-26T22:16:04.455294
AUD-ebd73309,CASE-2831,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 77, ""policy"": ""HUMAN""}",2026-08-28T00:16:04.455294
AUD-f4b744ab,CASE-2832,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 45, ""policy"": ""HUMAN""}",2026-08-26T18:16:04.455294
AUD-0ca55099,CASE-2833,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 72, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.455294
AUD-16eef814,CASE-2834,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 82, ""policy"": ""AUTO""}",2026-08-26T15:16:04.455294
AUD-c724cd9c,CASE-2835,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-27T18:16:04.455294
AUD-6eb9d95b,CASE-2836,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-28T07:16:04.455294
AUD-e8a18c65,CASE-2837,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-27T18:16:04.455294
AUD-49b68e5a,CASE-2838,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-26T23:16:04.455294
AUD-43389847,CASE-2839,CASE_CREATED,SYSTEM,SYSTEM,Case initialized for SUBSCRIPTION_FAILURE amount ₹999.00,"{""amount_at_risk"": 999.0, ""score"": 49, ""policy"": ""HUMAN""}",2026-08-27T03:16:04.455294
AUD-22795a60,CASE-2840,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 44, ""policy"": ""HUMAN""}",2026-08-27T10:16:04.455294
AUD-52e0246d,CASE-2841,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 66, ""policy"": ""HUMAN""}",2026-08-27T00:16:04.455294
AUD-602f4ae1,CASE-2842,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 52, ""policy"": ""HUMAN""}",2026-08-27T01:16:04.455294
AUD-f53b1997,CASE-2843,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 42, ""policy"": ""HUMAN""}",2026-08-27T01:16:04.455294
AUD-8bdbda56,CASE-2844,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹8,999.00","{""amount_at_risk"": 8999.0, ""score"": 54, ""policy"": ""HUMAN""}",2026-08-27T20:16:04.455294
AUD-a66a40eb,CASE-2845,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 80, ""policy"": ""AUTO""}",2026-08-26T18:16:04.465304
AUD-24667899,CASE-2846,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 66, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.465304
AUD-87e01ab4,CASE-2847,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹1,999.00","{""amount_at_risk"": 1999.0, ""score"": 41, ""policy"": ""HUMAN""}",2026-08-28T08:16:04.465304
AUD-a11bcea8,CASE-2848,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for SUBSCRIPTION_FAILURE amount ₹4,999.00","{""amount_at_risk"": 4999.0, ""score"": 77, ""policy"": ""HUMAN""}",2026-08-26T20:16:04.465304
AUD-6565358d,CASE-2849,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-26T14:16:04.465304
AUD-15887b2c,CASE-2850,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹3,500.00","{""amount_at_risk"": 3500.0, ""score"": 46, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.465304
AUD-8390bee4,CASE-2851,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹12,000.00","{""amount_at_risk"": 12000.0, ""score"": 74, ""policy"": ""HUMAN""}",2026-08-28T09:16:04.465304
AUD-6f204997,CASE-2852,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹6,500.00","{""amount_at_risk"": 6500.0, ""score"": 53, ""policy"": ""HUMAN""}",2026-08-27T18:16:04.465304
AUD-4ce567f2,CASE-2853,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹6,500.00","{""amount_at_risk"": 6500.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-28T01:16:04.465304
AUD-5fa60780,CASE-2854,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹3,500.00","{""amount_at_risk"": 3500.0, ""score"": 68, ""policy"": ""HUMAN""}",2026-08-26T17:16:04.465304
AUD-974b66d2,CASE-2855,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹6,500.00","{""amount_at_risk"": 6500.0, ""score"": 47, ""policy"": ""HUMAN""}",2026-08-26T23:16:04.465304
AUD-a28b8975,CASE-2856,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹6,500.00","{""amount_at_risk"": 6500.0, ""score"": 39, ""policy"": ""HUMAN""}",2026-08-27T18:16:04.465304
AUD-12221121,CASE-2857,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹6,500.00","{""amount_at_risk"": 6500.0, ""score"": 61, ""policy"": ""HUMAN""}",2026-08-28T06:16:04.465304
AUD-5aa54740,CASE-2858,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 39, ""policy"": ""HUMAN""}",2026-08-27T01:16:04.465304
AUD-2ac62130,CASE-2859,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹3,500.00","{""amount_at_risk"": 3500.0, ""score"": 56, ""policy"": ""HUMAN""}",2026-08-28T04:16:04.465304
AUD-251530d6,CASE-2860,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for OVERDUE_INVOICE amount ₹3,500.00","{""amount_at_risk"": 3500.0, ""score"": 60, ""policy"": ""HUMAN""}",2026-08-27T13:16:04.465304
