id,case_id,diagnosis,recovery_score,recommended_action,delay_minutes,expected_recovery_value,reason,created_at
REC-2c82c730,CASE-2427,TEMPORARY_FAILURE,73,REMIND,30,1937.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T15:16:04.074025
REC-dc931188,CASE-2428,TEMPORARY_FAILURE,80,REMIND,30,685.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.074025
REC-6343d9b3,CASE-2429,TEMPORARY_FAILURE,76,REMIND,30,2017.73,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.074025
REC-aaf45654,CASE-2430,INSUFFICIENT_FUNDS,58,REMIND,30,1535.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.075035
REC-0484cb02,CASE-2431,INSUFFICIENT_FUNDS,60,REMIND,30,509.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.075035
REC-d17fb942,CASE-2432,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.075035
REC-e86a4f60,CASE-2433,TEMPORARY_FAILURE,80,REMIND,30,6525.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.075035
REC-5dcf6e7b,CASE-2434,TEMPORARY_FAILURE,87,REMIND,30,2312.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.075035
REC-a36df128,CASE-2435,TEMPORARY_FAILURE,79,REMIND,30,3520.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.075035
REC-8a51586f,CASE-2436,INSUFFICIENT_FUNDS,56,REMIND,30,1481.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T04:16:04.077129
REC-0f9eb096,CASE-2437,INSUFFICIENT_FUNDS,59,REMIND,30,4807.52,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.077129
REC-0edcb0f8,CASE-2438,TEMPORARY_FAILURE,84,REMIND,30,721.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T06:16:04.077129
REC-923f4979,CASE-2439,TEMPORARY_FAILURE,88,REMIND,30,2339.48,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.077129
REC-a98e1c79,CASE-2440,TEMPORARY_FAILURE,83,REMIND,30,6771.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.077129
REC-2d6b2760,CASE-2441,INSUFFICIENT_FUNDS,64,REMIND,30,5216.63,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.077129
REC-89974fa1,CASE-2442,TEMPORARY_FAILURE,77,REMIND,30,659.32,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.077129
REC-e1869026,CASE-2443,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.077129
REC-640ee983,CASE-2444,INSUFFICIENT_FUNDS,50,REMIND,30,421.12,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.077129
REC-621a7cc8,CASE-2445,INSUFFICIENT_FUNDS,63,REMIND,30,5134.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T06:16:04.079134
REC-35e33467,CASE-2446,TEMPORARY_FAILURE,77,REMIND,30,2044.55,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T02:16:04.079134
REC-0d2421ba,CASE-2447,TEMPORARY_FAILURE,86,REMIND,30,7016.72,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.079134
REC-706d4bb0,CASE-2448,TEMPORARY_FAILURE,76,REMIND,30,2017.73,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.079134
REC-a29cf315,CASE-2449,INSUFFICIENT_FUNDS,66,REMIND,30,5380.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.079134
REC-029e5cff,CASE-2450,INSUFFICIENT_FUNDS,57,REMIND,30,1508.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.079134
REC-5732aa92,CASE-2451,INSUFFICIENT_FUNDS,63,REMIND,30,535.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.079134
REC-52c3316b,CASE-2452,INSUFFICIENT_FUNDS,60,REMIND,30,509.34,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.079134
REC-cf48b91f,CASE-2453,TEMPORARY_FAILURE,88,REMIND,30,7180.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.079134
REC-2ee1cefd,CASE-2454,TEMPORARY_FAILURE,73,REMIND,30,1937.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.079134
REC-af96768a,CASE-2455,TEMPORARY_FAILURE,89,REMIND,30,7262.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.079134
REC-b0f6c5a1,CASE-2456,INSUFFICIENT_FUNDS,61,REMIND,30,518.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.081145
REC-bc729733,CASE-2457,INSUFFICIENT_FUNDS,62,REMIND,30,2758.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.081145
REC-a7ec1089,CASE-2458,TEMPORARY_FAILURE,73,REMIND,30,624.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T07:16:04.081145
REC-8b619f09,CASE-2459,TEMPORARY_FAILURE,75,REMIND,30,3341.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.081145
REC-3417e857,CASE-2460,TEMPORARY_FAILURE,83,REMIND,30,2205.42,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.081145
REC-66576457,CASE-2461,TEMPORARY_FAILURE,85,REMIND,30,3789.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T19:16:04.081145
REC-0ea77d49,CASE-2462,TEMPORARY_FAILURE,88,REMIND,30,2339.48,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.081145
REC-45a709eb,CASE-2463,INSUFFICIENT_FUNDS,66,REMIND,30,562.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T06:16:04.081145
REC-19350b84,CASE-2464,TEMPORARY_FAILURE,82,REMIND,30,703.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T04:16:04.081145
REC-2b1a4bfa,CASE-2465,TEMPORARY_FAILURE,84,REMIND,30,3745.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T08:16:04.081145
REC-c39ef8a9,CASE-2466,TEMPORARY_FAILURE,86,REMIND,30,7016.72,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.081145
REC-e7263d93,CASE-2467,TEMPORARY_FAILURE,87,REMIND,30,7098.54,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.081145
REC-a8ef01a1,CASE-2468,TEMPORARY_FAILURE,74,REMIND,30,632.85,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.081145
REC-29102439,CASE-2469,TEMPORARY_FAILURE,83,REMIND,30,3700.25,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.081145
REC-f526059f,CASE-2470,INSUFFICIENT_FUNDS,68,REMIND,30,1803.24,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.081145
REC-29ef508f,CASE-2471,INSUFFICIENT_FUNDS,54,REMIND,30,2400.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.081145
REC-50dab282,CASE-2472,INSUFFICIENT_FUNDS,63,REMIND,30,2803.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T13:16:04.081145
REC-874d7e40,CASE-2473,TEMPORARY_FAILURE,81,REMIND,30,2151.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.081145
REC-a9ff06b9,CASE-2474,INSUFFICIENT_FUNDS,63,REMIND,30,2803.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.081145
REC-7f518af6,CASE-2475,INSUFFICIENT_FUNDS,59,REMIND,30,2624.52,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T17:16:04.081145
REC-a2e84d03,CASE-2476,TEMPORARY_FAILURE,89,REMIND,30,7262.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.081145
REC-906095e6,CASE-2477,TEMPORARY_FAILURE,81,REMIND,30,3610.61,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.081145
REC-65634068,CASE-2478,TEMPORARY_FAILURE,75,REMIND,30,3341.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.083152
REC-a434f383,CASE-2479,TEMPORARY_FAILURE,80,REMIND,30,6525.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T14:16:04.083152
REC-9969d599,CASE-2480,INSUFFICIENT_FUNDS,61,REMIND,30,4971.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.083152
REC-8ccd357d,CASE-2481,INSUFFICIENT_FUNDS,70,REMIND,30,5707.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T23:16:04.083152
REC-5fe44dd0,CASE-2482,TEMPORARY_FAILURE,87,REMIND,30,7098.54,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T21:16:04.083152
REC-f8a40c8a,CASE-2483,INSUFFICIENT_FUNDS,61,REMIND,30,2714.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T19:16:04.083152
REC-1519d13d,CASE-2484,TEMPORARY_FAILURE,89,REMIND,30,7262.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.083152
REC-5838975e,CASE-2485,INSUFFICIENT_FUNDS,63,REMIND,30,5134.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.083152
REC-10b76954,CASE-2486,TEMPORARY_FAILURE,78,REMIND,30,3476.14,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T17:16:04.083152
REC-c5feb20a,CASE-2487,INSUFFICIENT_FUNDS,56,REMIND,30,1481.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T09:16:04.083152
REC-5fc973e2,CASE-2488,INSUFFICIENT_FUNDS,62,REMIND,30,5052.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.084160
REC-1d50cd3b,CASE-2489,TEMPORARY_FAILURE,76,REMIND,30,2017.73,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.084160
REC-2d215075,CASE-2490,TEMPORARY_FAILURE,81,REMIND,30,3610.61,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.084160
REC-5a28e3ce,CASE-2491,TEMPORARY_FAILURE,75,REMIND,30,641.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T23:16:04.084160
REC-008d4a85,CASE-2492,TEMPORARY_FAILURE,80,REMIND,30,3565.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T15:16:04.085166
REC-1665ed5a,CASE-2493,TEMPORARY_FAILURE,73,REMIND,30,3252.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T11:16:04.085166
REC-ef5da178,CASE-2494,INSUFFICIENT_FUNDS,57,REMIND,30,4643.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.085166
REC-d55ec6f8,CASE-2495,INSUFFICIENT_FUNDS,68,REMIND,30,1803.24,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T04:16:04.085166
REC-07498080,CASE-2496,TEMPORARY_FAILURE,78,REMIND,30,6362.14,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T18:16:04.085166
REC-164d1f11,CASE-2497,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T15:16:04.085166
REC-f787d9b3,CASE-2498,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T07:16:04.085166
REC-5ea67bfb,CASE-2499,TEMPORARY_FAILURE,71,REMIND,30,1883.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.085166
REC-a1cc7b61,CASE-2500,INSUFFICIENT_FUNDS,67,REMIND,30,2983.09,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.085166
REC-be026849,CASE-2501,TEMPORARY_FAILURE,76,REMIND,30,6198.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.086554
REC-f8360c49,CASE-2502,INSUFFICIENT_FUNDS,66,REMIND,30,1749.61,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T11:16:04.086554
REC-1d3092d0,CASE-2503,INSUFFICIENT_FUNDS,56,REMIND,30,474.05,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T09:16:04.086554
REC-cdebd0dc,CASE-2504,TEMPORARY_FAILURE,75,REMIND,30,641.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.086554
REC-d6ea4fa8,CASE-2505,INSUFFICIENT_FUNDS,55,REMIND,30,1454.68,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.086554
REC-1ee134a4,CASE-2506,TEMPORARY_FAILURE,78,REMIND,30,3476.14,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.086554
REC-581bd38d,CASE-2507,INSUFFICIENT_FUNDS,52,REMIND,30,438.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.086554
REC-4f79142e,CASE-2508,TEMPORARY_FAILURE,85,REMIND,30,3789.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T02:16:04.086554
REC-8ce60535,CASE-2509,TEMPORARY_FAILURE,87,REMIND,30,2312.67,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T20:16:04.086554
REC-0d1b8f6b,CASE-2510,TEMPORARY_FAILURE,72,REMIND,30,3207.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T08:16:04.086554
REC-464136d4,CASE-2511,TEMPORARY_FAILURE,73,REMIND,30,3252.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T17:16:04.086554
REC-3765103c,CASE-2512,INSUFFICIENT_FUNDS,50,REMIND,30,421.12,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T18:16:04.086554
REC-8d0e35ea,CASE-2513,TEMPORARY_FAILURE,84,REMIND,30,6853.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T17:16:04.086554
REC-9b1b1814,CASE-2514,TEMPORARY_FAILURE,77,REMIND,30,659.32,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.089060
REC-c67a57d6,CASE-2515,INSUFFICIENT_FUNDS,62,REMIND,30,2758.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.089060
REC-8d9396da,CASE-2516,TEMPORARY_FAILURE,74,REMIND,30,1964.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T07:16:04.089060
REC-b731135a,CASE-2517,TEMPORARY_FAILURE,90,REMIND,30,7344.01,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.089060
REC-25a90d42,CASE-2518,TEMPORARY_FAILURE,76,REMIND,30,3386.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.089060
REC-36274f28,CASE-2519,INSUFFICIENT_FUNDS,57,REMIND,30,2534.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.089060
REC-99518f16,CASE-2520,INSUFFICIENT_FUNDS,62,REMIND,30,5052.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T09:16:04.089060
REC-588db3f3,CASE-2521,INSUFFICIENT_FUNDS,61,REMIND,30,518.16,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.089060
REC-61201ccf,CASE-2522,INSUFFICIENT_FUNDS,50,REMIND,30,4071.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.089060
REC-35fd8fda,CASE-2523,INSUFFICIENT_FUNDS,63,REMIND,30,5134.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.089060
REC-f43ef9ce,CASE-2524,TEMPORARY_FAILURE,79,REMIND,30,3520.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T03:16:04.089060
REC-6780235c,CASE-2525,INSUFFICIENT_FUNDS,67,REMIND,30,571.09,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T06:16:04.091096
REC-12176e02,CASE-2526,INSUFFICIENT_FUNDS,62,REMIND,30,1642.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T05:16:04.091096
REC-d84e0f12,CASE-2527,TEMPORARY_FAILURE,74,REMIND,30,1964.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.091096
REC-0c1f107f,CASE-2528,TEMPORARY_FAILURE,79,REMIND,30,2098.17,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T12:16:04.091096
REC-25f40cbf,CASE-2529,INSUFFICIENT_FUNDS,70,REMIND,30,3117.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.091096
REC-ca6dd473,CASE-2530,INSUFFICIENT_FUNDS,66,REMIND,30,562.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.091096
REC-c66efeb5,CASE-2531,INSUFFICIENT_FUNDS,63,REMIND,30,535.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T09:16:04.091096
REC-46dd4fca,CASE-2532,INSUFFICIENT_FUNDS,50,REMIND,30,2221.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T05:16:04.091096
REC-95f2b393,CASE-2533,INSUFFICIENT_FUNDS,65,REMIND,30,5298.45,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.091096
REC-e7aab806,CASE-2534,TEMPORARY_FAILURE,88,REMIND,30,7180.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T21:16:04.091096
REC-875ed8bf,CASE-2535,TEMPORARY_FAILURE,81,REMIND,30,2151.8,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T09:16:04.091096
REC-3185238c,CASE-2536,TEMPORARY_FAILURE,72,REMIND,30,615.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.093106
REC-5091cbcf,CASE-2537,INSUFFICIENT_FUNDS,70,REMIND,30,1856.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.093106
REC-66d1d8b8,CASE-2538,INSUFFICIENT_FUNDS,51,REMIND,30,1347.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.093106
REC-bbacdd2f,CASE-2539,INSUFFICIENT_FUNDS,52,REMIND,30,2310.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T18:16:04.093106
REC-6b28b839,CASE-2540,INSUFFICIENT_FUNDS,62,REMIND,30,5052.98,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T14:16:04.093106
REC-a9172ffe,CASE-2541,TEMPORARY_FAILURE,79,REMIND,30,3520.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.093106
REC-97657c52,CASE-2542,TEMPORARY_FAILURE,78,REMIND,30,2071.36,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.093106
REC-349a2d3c,CASE-2543,INSUFFICIENT_FUNDS,50,REMIND,30,4071.11,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.093106
REC-08ff56bf,CASE-2544,TEMPORARY_FAILURE,89,REMIND,30,765.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.093106
REC-bd137f48,CASE-2545,TEMPORARY_FAILURE,84,REMIND,30,721.07,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T17:16:04.093106
REC-e46a29c1,CASE-2546,TEMPORARY_FAILURE,85,REMIND,30,6934.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.093106
REC-c627008c,CASE-2547,INSUFFICIENT_FUNDS,57,REMIND,30,2534.87,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T04:16:04.093106
REC-4b28e7ae,CASE-2548,INSUFFICIENT_FUNDS,52,REMIND,30,1374.24,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.095114
REC-7969bfb0,CASE-2549,INSUFFICIENT_FUNDS,52,REMIND,30,438.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T05:16:04.095114
REC-19c23928,CASE-2550,INSUFFICIENT_FUNDS,53,REMIND,30,2355.58,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.095114
REC-68fae1a3,CASE-2551,INSUFFICIENT_FUNDS,50,REMIND,30,421.12,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.095114
REC-32f25c51,CASE-2552,TEMPORARY_FAILURE,73,REMIND,30,624.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.095114
REC-a429e399,CASE-2553,TEMPORARY_FAILURE,89,REMIND,30,765.18,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T08:16:04.095114
REC-b1624e02,CASE-2554,INSUFFICIENT_FUNDS,54,REMIND,30,2400.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.095114
REC-84ac61e4,CASE-2555,TEMPORARY_FAILURE,84,REMIND,30,2232.23,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.095114
REC-765f1870,CASE-2556,TEMPORARY_FAILURE,86,REMIND,30,2285.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T06:16:04.095114
REC-678418ce,CASE-2557,TEMPORARY_FAILURE,79,REMIND,30,3520.96,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.095114
REC-a2a6eb46,CASE-2558,TEMPORARY_FAILURE,82,REMIND,30,6689.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.095114
REC-5b69c06a,CASE-2559,TEMPORARY_FAILURE,72,REMIND,30,5871.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T10:16:04.095114
REC-5aae723b,CASE-2560,INSUFFICIENT_FUNDS,70,REMIND,30,5707.56,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T01:16:04.095114
REC-b86f142e,CASE-2561,TEMPORARY_FAILURE,73,REMIND,30,3252.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.097232
REC-199bdc21,CASE-2562,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T12:16:04.097232
REC-962a43ee,CASE-2563,INSUFFICIENT_FUNDS,64,REMIND,30,2848.63,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T16:16:04.097232
REC-3ec49b92,CASE-2564,TEMPORARY_FAILURE,85,REMIND,30,3789.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T10:16:04.097232
REC-bd73ab69,CASE-2565,TEMPORARY_FAILURE,72,REMIND,30,5871.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.097232
REC-f60609c9,CASE-2566,INSUFFICIENT_FUNDS,64,REMIND,30,1695.99,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T00:16:04.097232
