id,source_type,source_id,customer_id,amount_at_risk,problem_type,recovery_score,risk_level,recommended_action,policy_decision,status,retry_count,max_retries,created_at
CASE-2419,TRANSACTION,TX-47214208,CUST-1190,882.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T18:16:04.072015
CASE-2420,TRANSACTION,TX-6EA42703,CUST-1185,2681.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.072015
CASE-2421,TRANSACTION,TX-4F24C96D,CUST-1166,882.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.072015
CASE-2422,TRANSACTION,TX-D5D854D7,CUST-1297,4482.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.072015
CASE-2423,TRANSACTION,TX-68376942,CUST-1040,8182.23,CHECKOUT_ABANDONMENT,73,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T22:16:04.072015
CASE-2424,TRANSACTION,TX-944A0C15,CUST-1177,8182.23,CHECKOUT_ABANDONMENT,72,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.072015
CASE-2425,TRANSACTION,TX-CD807120,CUST-1072,882.23,CHECKOUT_ABANDONMENT,82,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.072015
CASE-2426,TRANSACTION,TX-1B45D9D7,CUST-1144,882.23,CHECKOUT_ABANDONMENT,82,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T01:16:04.074025
CASE-2427,TRANSACTION,TX-9E1946E1,CUST-1061,2681.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T15:16:04.074025
CASE-2428,TRANSACTION,TX-1B3ED412,CUST-1246,882.23,CHECKOUT_ABANDONMENT,80,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T23:16:04.074025
CASE-2429,TRANSACTION,TX-7B236776,CUST-1012,2681.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.074025
CASE-2430,TRANSACTION,TX-36931894,CUST-1263,2681.23,CHECKOUT_ABANDONMENT,58,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.075035
CASE-2431,TRANSACTION,TX-60E4B5F2,CUST-1133,882.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T11:16:04.075035
CASE-2432,TRANSACTION,TX-BB309B68,CUST-1044,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T22:16:04.075035
CASE-2433,TRANSACTION,TX-D3BC33E7,CUST-1088,8182.23,CHECKOUT_ABANDONMENT,80,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.075035
CASE-2434,TRANSACTION,TX-33513BED,CUST-1094,2681.23,CHECKOUT_ABANDONMENT,87,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.075035
CASE-2435,TRANSACTION,TX-D815CB5F,CUST-1036,4482.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.075035
CASE-2436,TRANSACTION,TX-A55401EB,CUST-1009,2681.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T04:16:04.077129
CASE-2437,TRANSACTION,TX-FB7D1E3F,CUST-1050,8182.23,CHECKOUT_ABANDONMENT,59,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T21:16:04.077129
CASE-2438,TRANSACTION,TX-B16B3320,CUST-1258,882.23,CHECKOUT_ABANDONMENT,84,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T06:16:04.077129
CASE-2439,TRANSACTION,TX-E7653C9C,CUST-1277,2681.23,CHECKOUT_ABANDONMENT,88,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.077129
CASE-2440,TRANSACTION,TX-07D114F7,CUST-1216,8182.23,CHECKOUT_ABANDONMENT,83,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T16:16:04.077129
CASE-2441,TRANSACTION,TX-1A64C1A9,CUST-1247,8182.23,CHECKOUT_ABANDONMENT,64,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T23:16:04.077129
CASE-2442,TRANSACTION,TX-405378E1,CUST-1069,882.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T22:16:04.077129
CASE-2443,TRANSACTION,TX-D495188A,CUST-1279,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.077129
CASE-2444,TRANSACTION,TX-048C4520,CUST-1296,882.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T12:16:04.077129
CASE-2445,TRANSACTION,TX-F6CA9A54,CUST-1162,8182.23,CHECKOUT_ABANDONMENT,63,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T06:16:04.079134
CASE-2446,TRANSACTION,TX-8999E894,CUST-1300,2681.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T02:16:04.079134
CASE-2447,TRANSACTION,TX-77AF8EE3,CUST-1188,8182.23,CHECKOUT_ABANDONMENT,86,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T11:16:04.079134
CASE-2448,TRANSACTION,TX-59B70C2C,CUST-1283,2681.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.079134
CASE-2449,TRANSACTION,TX-66CFD85F,CUST-1158,8182.23,CHECKOUT_ABANDONMENT,66,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T11:16:04.079134
CASE-2450,TRANSACTION,TX-9C43DA45,CUST-1118,2681.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.079134
CASE-2451,TRANSACTION,TX-5FD09417,CUST-1261,882.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.079134
CASE-2452,TRANSACTION,TX-CFDEE385,CUST-1200,882.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.079134
CASE-2453,TRANSACTION,TX-8A655B8F,CUST-1223,8182.23,CHECKOUT_ABANDONMENT,88,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T20:16:04.079134
CASE-2454,TRANSACTION,TX-187474D1,CUST-1041,2681.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.079134
CASE-2455,TRANSACTION,TX-6B79405B,CUST-1267,8182.23,CHECKOUT_ABANDONMENT,89,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.079134
CASE-2456,TRANSACTION,TX-E80A3BF5,CUST-1254,882.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.081145
CASE-2457,TRANSACTION,TX-DFD84E65,CUST-1018,4482.23,CHECKOUT_ABANDONMENT,62,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.081145
CASE-2458,TRANSACTION,TX-BB0BD127,CUST-1123,882.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T07:16:04.081145
CASE-2459,TRANSACTION,TX-EE8AF38D,CUST-1181,4482.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T23:16:04.081145
CASE-2460,TRANSACTION,TX-FBAD9F9C,CUST-1008,2681.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.081145
CASE-2461,TRANSACTION,TX-261CB25C,CUST-1299,4482.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T19:16:04.081145
CASE-2462,TRANSACTION,TX-85CD59C6,CUST-1100,2681.23,CHECKOUT_ABANDONMENT,88,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T00:16:04.081145
CASE-2463,TRANSACTION,TX-4CAF1891,CUST-1090,882.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T06:16:04.081145
CASE-2464,TRANSACTION,TX-11332E16,CUST-1151,882.23,CHECKOUT_ABANDONMENT,82,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T04:16:04.081145
CASE-2465,TRANSACTION,TX-8062740A,CUST-1295,4482.23,CHECKOUT_ABANDONMENT,84,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T08:16:04.081145
CASE-2466,TRANSACTION,TX-3BF1A072,CUST-1248,8182.23,CHECKOUT_ABANDONMENT,86,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T07:16:04.081145
CASE-2467,TRANSACTION,TX-25298369,CUST-1015,8182.23,CHECKOUT_ABANDONMENT,87,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T20:16:04.081145
CASE-2468,TRANSACTION,TX-52779F78,CUST-1113,882.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T10:16:04.081145
CASE-2469,TRANSACTION,TX-C7B407BD,CUST-1275,4482.23,CHECKOUT_ABANDONMENT,83,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T20:16:04.081145
CASE-2470,TRANSACTION,TX-8E156AD2,CUST-1048,2681.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.081145
CASE-2471,TRANSACTION,TX-4DB569CC,CUST-1284,4482.23,CHECKOUT_ABANDONMENT,54,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T16:16:04.081145
CASE-2472,TRANSACTION,TX-39615EB5,CUST-1294,4482.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T13:16:04.081145
CASE-2473,TRANSACTION,TX-0D4053F1,CUST-1103,2681.23,CHECKOUT_ABANDONMENT,81,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T21:16:04.081145
CASE-2474,TRANSACTION,TX-CBE48782,CUST-1118,4482.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T21:16:04.081145
CASE-2475,TRANSACTION,TX-E0263890,CUST-1055,4482.23,CHECKOUT_ABANDONMENT,59,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T17:16:04.081145
CASE-2476,TRANSACTION,TX-E0403FE9,CUST-1004,8182.23,CHECKOUT_ABANDONMENT,89,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T13:16:04.081145
CASE-2477,TRANSACTION,TX-50A2E5A1,CUST-1295,4482.23,CHECKOUT_ABANDONMENT,81,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T01:16:04.081145
CASE-2478,TRANSACTION,TX-D87CFFA2,CUST-1114,4482.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.083152
CASE-2479,TRANSACTION,TX-4FE6BFE2,CUST-1277,8182.23,CHECKOUT_ABANDONMENT,80,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T14:16:04.083152
CASE-2480,TRANSACTION,TX-54D5EE35,CUST-1235,8182.23,CHECKOUT_ABANDONMENT,61,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T03:16:04.083152
CASE-2481,TRANSACTION,TX-A11AEBB2,CUST-1005,8182.23,CHECKOUT_ABANDONMENT,70,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T23:16:04.083152
CASE-2482,TRANSACTION,TX-C1E2B062,CUST-1052,8182.23,CHECKOUT_ABANDONMENT,87,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T21:16:04.083152
CASE-2483,TRANSACTION,TX-E2927433,CUST-1281,4482.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T19:16:04.083152
CASE-2484,TRANSACTION,TX-3484EC74,CUST-1176,8182.23,CHECKOUT_ABANDONMENT,89,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T05:16:04.083152
CASE-2485,TRANSACTION,TX-7EEF6C9B,CUST-1215,8182.23,CHECKOUT_ABANDONMENT,63,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T11:16:04.083152
CASE-2486,TRANSACTION,TX-7F02FB8E,CUST-1093,4482.23,CHECKOUT_ABANDONMENT,78,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T17:16:04.083152
CASE-2487,TRANSACTION,TX-319C41CB,CUST-1139,2681.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T09:16:04.083152
CASE-2488,TRANSACTION,TX-FA978583,CUST-1075,8182.23,CHECKOUT_ABANDONMENT,62,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T12:16:04.084160
CASE-2489,TRANSACTION,TX-E598B27F,CUST-1256,2681.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.084160
CASE-2490,TRANSACTION,TX-57A81200,CUST-1154,4482.23,CHECKOUT_ABANDONMENT,81,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T00:16:04.084160
CASE-2491,TRANSACTION,TX-5BA31C2F,CUST-1051,882.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T23:16:04.084160
CASE-2492,TRANSACTION,TX-F9254252,CUST-1050,4482.23,CHECKOUT_ABANDONMENT,80,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T15:16:04.085166
CASE-2493,TRANSACTION,TX-92BDFAF5,CUST-1185,4482.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T11:16:04.085166
CASE-2494,TRANSACTION,TX-513E7AFC,CUST-1180,8182.23,CHECKOUT_ABANDONMENT,57,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T00:16:04.085166
CASE-2495,TRANSACTION,TX-05E314C2,CUST-1182,2681.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T04:16:04.085166
CASE-2496,TRANSACTION,TX-0DE2E115,CUST-1041,8182.23,CHECKOUT_ABANDONMENT,78,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T18:16:04.085166
CASE-2497,TRANSACTION,TX-EA050A64,CUST-1075,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T15:16:04.085166
CASE-2498,TRANSACTION,TX-5BF41850,CUST-1293,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T07:16:04.085166
CASE-2499,TRANSACTION,TX-0FD182CA,CUST-1117,2681.23,CHECKOUT_ABANDONMENT,71,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T19:16:04.085166
CASE-2500,TRANSACTION,TX-578A0181,CUST-1203,4482.23,CHECKOUT_ABANDONMENT,67,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.085166
CASE-2501,TRANSACTION,TX-74676570,CUST-1086,8182.23,CHECKOUT_ABANDONMENT,76,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T04:16:04.086554
CASE-2502,TRANSACTION,TX-F4FA2A9A,CUST-1041,2681.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T11:16:04.086554
CASE-2503,TRANSACTION,TX-43E825E3,CUST-1033,882.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T09:16:04.086554
CASE-2504,TRANSACTION,TX-7D72A6DC,CUST-1269,882.23,CHECKOUT_ABANDONMENT,75,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T20:16:04.086554
CASE-2505,TRANSACTION,TX-3CCD9382,CUST-1200,2681.23,CHECKOUT_ABANDONMENT,55,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T21:16:04.086554
CASE-2506,TRANSACTION,TX-8568D7FC,CUST-1065,4482.23,CHECKOUT_ABANDONMENT,78,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.086554
CASE-2507,TRANSACTION,TX-17654EF6,CUST-1183,882.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.086554
CASE-2508,TRANSACTION,TX-2579F564,CUST-1228,4482.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T02:16:04.086554
CASE-2509,TRANSACTION,TX-5F1409DA,CUST-1234,2681.23,CHECKOUT_ABANDONMENT,87,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T20:16:04.086554
CASE-2510,TRANSACTION,TX-AACD0E28,CUST-1247,4482.23,CHECKOUT_ABANDONMENT,72,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T08:16:04.086554
CASE-2511,TRANSACTION,TX-76070294,CUST-1212,4482.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T17:16:04.086554
CASE-2512,TRANSACTION,TX-96410814,CUST-1268,882.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T18:16:04.086554
CASE-2513,TRANSACTION,TX-EFDD8D59,CUST-1005,8182.23,CHECKOUT_ABANDONMENT,84,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T17:16:04.086554
CASE-2514,TRANSACTION,TX-19A62277,CUST-1150,882.23,CHECKOUT_ABANDONMENT,77,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.089060
CASE-2515,TRANSACTION,TX-4975CCD7,CUST-1211,4482.23,CHECKOUT_ABANDONMENT,62,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T21:16:04.089060
CASE-2516,TRANSACTION,TX-8F547FD4,CUST-1194,2681.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T07:16:04.089060
CASE-2517,TRANSACTION,TX-5AE62DC5,CUST-1123,8182.23,CHECKOUT_ABANDONMENT,90,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T19:16:04.089060
CASE-2518,TRANSACTION,TX-DC1C1585,CUST-1097,4482.23,CHECKOUT_ABANDONMENT,76,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.089060
CASE-2519,TRANSACTION,TX-5FD08F9E,CUST-1234,4482.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T16:16:04.089060
CASE-2520,TRANSACTION,TX-0852BA78,CUST-1165,8182.23,CHECKOUT_ABANDONMENT,62,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T09:16:04.089060
CASE-2521,TRANSACTION,TX-60304288,CUST-1053,882.23,CHECKOUT_ABANDONMENT,61,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.089060
CASE-2522,TRANSACTION,TX-119FCAEE,CUST-1120,8182.23,CHECKOUT_ABANDONMENT,50,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T12:16:04.089060
CASE-2523,TRANSACTION,TX-DE831999,CUST-1176,8182.23,CHECKOUT_ABANDONMENT,63,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T05:16:04.089060
CASE-2524,TRANSACTION,TX-2F52387A,CUST-1017,4482.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T03:16:04.089060
CASE-2525,TRANSACTION,TX-AB5AF2F9,CUST-1201,882.23,CHECKOUT_ABANDONMENT,67,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T06:16:04.091096
CASE-2526,TRANSACTION,TX-05284841,CUST-1129,2681.23,CHECKOUT_ABANDONMENT,62,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T05:16:04.091096
CASE-2527,TRANSACTION,TX-15755DC6,CUST-1227,2681.23,CHECKOUT_ABANDONMENT,74,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.091096
CASE-2528,TRANSACTION,TX-13B3529C,CUST-1049,2681.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T12:16:04.091096
CASE-2529,TRANSACTION,TX-58B5D276,CUST-1082,4482.23,CHECKOUT_ABANDONMENT,70,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T01:16:04.091096
CASE-2530,TRANSACTION,TX-D1B491E9,CUST-1247,882.23,CHECKOUT_ABANDONMENT,66,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.091096
CASE-2531,TRANSACTION,TX-8FB43476,CUST-1058,882.23,CHECKOUT_ABANDONMENT,63,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T09:16:04.091096
CASE-2532,TRANSACTION,TX-8DF6CB18,CUST-1086,4482.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T05:16:04.091096
CASE-2533,TRANSACTION,TX-3D4B31C4,CUST-1005,8182.23,CHECKOUT_ABANDONMENT,65,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T16:16:04.091096
CASE-2534,TRANSACTION,TX-D195E00C,CUST-1080,8182.23,CHECKOUT_ABANDONMENT,88,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T21:16:04.091096
CASE-2535,TRANSACTION,TX-61CD09D0,CUST-1047,2681.23,CHECKOUT_ABANDONMENT,81,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T09:16:04.091096
CASE-2536,TRANSACTION,TX-C6269480,CUST-1079,882.23,CHECKOUT_ABANDONMENT,72,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.093106
CASE-2537,TRANSACTION,TX-CE111026,CUST-1286,2681.23,CHECKOUT_ABANDONMENT,70,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.093106
CASE-2538,TRANSACTION,TX-9E0D3592,CUST-1194,2681.23,CHECKOUT_ABANDONMENT,51,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.093106
CASE-2539,TRANSACTION,TX-82778CD2,CUST-1249,4482.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T18:16:04.093106
CASE-2540,TRANSACTION,TX-537636DB,CUST-1291,8182.23,CHECKOUT_ABANDONMENT,62,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T14:16:04.093106
CASE-2541,TRANSACTION,TX-A4C8485A,CUST-1141,4482.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.093106
CASE-2542,TRANSACTION,TX-3A916C91,CUST-1152,2681.23,CHECKOUT_ABANDONMENT,78,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.093106
CASE-2543,TRANSACTION,TX-BDA501E0,CUST-1260,8182.23,CHECKOUT_ABANDONMENT,50,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-28T01:16:04.093106
CASE-2544,TRANSACTION,TX-C38125D5,CUST-1187,882.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.093106
CASE-2545,TRANSACTION,TX-DD41C9F1,CUST-1199,882.23,CHECKOUT_ABANDONMENT,84,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T17:16:04.093106
CASE-2546,TRANSACTION,TX-F42E8632,CUST-1079,8182.23,CHECKOUT_ABANDONMENT,85,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T10:16:04.093106
CASE-2547,TRANSACTION,TX-0282D1FB,CUST-1050,4482.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T04:16:04.093106
CASE-2548,TRANSACTION,TX-73248373,CUST-1104,2681.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.095114
CASE-2549,TRANSACTION,TX-E222C8C4,CUST-1293,882.23,CHECKOUT_ABANDONMENT,52,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T05:16:04.095114
CASE-2550,TRANSACTION,TX-40615C0B,CUST-1188,4482.23,CHECKOUT_ABANDONMENT,53,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.095114
CASE-2551,TRANSACTION,TX-C219EF32,CUST-1107,882.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.095114
CASE-2552,TRANSACTION,TX-8D69107A,CUST-1286,882.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.095114
CASE-2553,TRANSACTION,TX-464FFD6F,CUST-1137,882.23,CHECKOUT_ABANDONMENT,89,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T08:16:04.095114
CASE-2554,TRANSACTION,TX-3674BBF0,CUST-1111,4482.23,CHECKOUT_ABANDONMENT,54,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.095114
CASE-2555,TRANSACTION,TX-EDC748EC,CUST-1198,2681.23,CHECKOUT_ABANDONMENT,84,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T03:16:04.095114
CASE-2556,TRANSACTION,TX-92564716,CUST-1092,2681.23,CHECKOUT_ABANDONMENT,86,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T06:16:04.095114
CASE-2557,TRANSACTION,TX-1584E670,CUST-1219,4482.23,CHECKOUT_ABANDONMENT,79,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T01:16:04.095114
CASE-2558,TRANSACTION,TX-C3CA3360,CUST-1173,8182.23,CHECKOUT_ABANDONMENT,82,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.095114
CASE-2559,TRANSACTION,TX-20EBFA7E,CUST-1162,8182.23,CHECKOUT_ABANDONMENT,72,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T10:16:04.095114
CASE-2560,TRANSACTION,TX-FE16A25F,CUST-1124,8182.23,CHECKOUT_ABANDONMENT,70,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T01:16:04.095114
CASE-2561,TRANSACTION,TX-81855C9E,CUST-1232,4482.23,CHECKOUT_ABANDONMENT,73,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T12:16:04.097232
CASE-2562,TRANSACTION,TX-22276C30,CUST-1009,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T12:16:04.097232
CASE-2563,TRANSACTION,TX-615FA3E8,CUST-1110,4482.23,CHECKOUT_ABANDONMENT,64,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T16:16:04.097232
CASE-2564,TRANSACTION,TX-A1ED651D,CUST-1262,4482.23,CHECKOUT_ABANDONMENT,85,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T10:16:04.097232
